"ID","ID_Pai","ID_Mae","Safra","Sexo","IECC","Selecionado"
"169TE17EPV","59734","B146005GAP","2017","MACHO","3.55","1"
"83TE17EPV","67497","B146005GAP","2017","MACHO","3.53","1"
"166TE17EPV","59734","B108205GAP","2017","FEMEA","3.53","1"
"140TE17EPV","59734","B108205GAP","2017","FEMEA","3.52","1"
"87TE17EPV","67497","B146005GAP","2017","MACHO","3.52","1"
"175TE17EPV","59734","B146005GAP","2017","MACHO","3.51","1"
"165TE17EPV","59734","B108205GAP","2017","MACHO","3.51","1"
"167TE17EPV","59734","B146005GAP","2017","MACHO","3.51","1"
"156TE17EPV","59734","B108205GAP","2017","FEMEA","3.5","1"
"80TE17EPV","67497","B146005GAP","2017","FEMEA","3.5","1"
"197TE17EPV","A108868","B079205GAP","2017","MACHO","3.5","1"
"203TE17EPV","59734","B108205GAP","2017","MACHO","3.5","1"
"179TE17EPV","59734","B146005GAP","2017","MACHO","3.5","1"
"159TE17EPV","59734","B108205GAP","2017","MACHO","3.49","1"
"151TE17EPV","59734","B108205GAP","2017","MACHO","3.48","1"
"7817EPV","59734","K1110MAC","2017","FEMEA","3.48","1"
"8217EPV","59734","LA0111MAC","2017","FEMEA","3.46","1"
"8517EPV","A121924","LA1311MAC","2017","MACHO","3.46","1"
"8617EPV","A121924","LA0711MAC","2017","FEMEA","3.45","1"
"8817EPV","77460","507914UMBU","2017","FEMEA","3.45","1"
"9017EPV","A121924","LA0511MAC","2017","FEMEA","3.44","1"
"9317EPV","A121924","K0210MAC","2017","MACHO","3.43","0"
"9517EPV","A108868","LA2811MAC","2017","MACHO","3.43","0"
"9617EPV","75325","K1010MAC","2017","FEMEA","3.43","0"
"9717EPV","67497","509914UMBU","2017","MACHO","3.42","0"
"9817EPV","RR1015977","LA1011MAC","2017","FEMEA","3.41","0"
"9917EPV","59734","K0810MAC","2017","MACHO","3.41","0"
"10017EPV","75897","B066805GAP","2017","FEMEA","3.41","0"
"10317EPV","59734","LA1211MAC","2017","MACHO","3.41","0"
"10417EPV","A126061","1392TE13EPV","2017","FEMEA","3.4","0"
"10517EPV","67497","500514UMBU","2017","MACHO","3.39","0"
"10617EPV","77460","R09314PRIM","2017","FEMEA","3.38","0"
"10717EPV","RR1015977","05785009EPV","2017","MACHO","3.38","0"
"10817EPV","A121924","B108205GAP","2017","FEMEA","3.37","0"
"10917EPV","A121924","31609EPV","2017","MACHO","3.37","0"
"11017EPV","A126061","88609EPV","2017","FEMEA","3.37","0"
"11117EPV","67497","504314UMBU","2017","MACHO","3.37","0"
"11217EPV","77460","N2614MAC","2017","FEMEA","3.36","0"
"11317EPV","A108868","K1210MAC","2017","MACHO","3.36","0"
"11417EPV","77460","N2114MAC","2017","FEMEA","3.36","0"
"11517EPV","67497","501514UMBU","2017","MACHO","3.35","0"
"11617EPV","A108868","K1310MAC","2017","FEMEA","3.35","0"
"11717EPV","A108868","LA0611MAC","2017","MACHO","3.35","0"
"11817EPV","RR1015977","N11014MAC","2017","FEMEA","3.34","0"
"12117EPV","77460","R38414PRIM","2017","MACHO","3.34","0"
"12317EPV","A126061","6020066667","2017","MACHO","3.33","0"
"12517EPV","59734","N10914MAC","2017","MACHO","3.33","0"
"12617EPV","RR1015977","NA2014MAC","2017","FEMEA","3.32","0"
"12817EPV","98959","K0710MAC","2017","FEMEA","3.31","0"
"12917EPV","59734","N10314MAC","2017","MACHO","3.31","0"
"13117EPV","75897","N10614MAC","2017","MACHO","3.31","0"
"13217EPV","77460","N11114MAC","2017","FEMEA","3.29","0"
"13317EPV","98959","LA2111MAC","2017","MACHO","3.28","0"
"13417EPV","98959","K0510MAC","2017","FEMEA","3.28","0"
"13517EPV","98959","478912UMBU","2017","MACHO","3.27","0"
"13617EPV","67497","502714UMBU","2017","FEMEA","3.26","0"
"13717EPV","77460","NA1514MAC","2017","MACHO","3.26","0"
"13917EPV","59734","N2814MAC","2017","MACHO","3.26","0"
"14117EPV","67497","501314UMBU","2017","MACHO","3.26","0"
"14217EPV","75897","NA1214MAC","2017","FEMEA","3.25","0"
"14517EPV","RR1015977","N2514MAC","2017","MACHO","3.24","0"
"14917EPV","RR1015977","NA1914MAC","2017","MACHO","3.23","0"
"15017EPV","RR1015977","N12214MAC","2017","FEMEA","3.22","0"
"15217EPV","A121924","469312UMBU","2017","FEMEA","3.22","0"
"15517EPV","106303","502514UMBU","2017","MACHO","3.22","0"
"15717EPV","98959","LA0811MAC","2017","MACHO","3.22","0"
"15817EPV","A121924","B145605GAP","2017","FEMEA","3.22","0"
"16017EPV","RR1015977","38010EPV","2017","FEMEA","3.2","0"
"16317EPV","106303","506114UMBU","2017","MACHO","3.19","0"
"17117EPV","A126061","65407EPV","2017","MACHO","3.19","0"
"17317EPV","77460","NA1414MAC","2017","MACHO","3.19","0"
"17417EPV","98959","LA0911MAC","2017","FEMEA","3.18","0"
"17617EPV","98959","33009EPV","2017","FEMEA","3.18","0"
"17717EPV","98959","K0610MAC","2017","MACHO","3.18","0"
"18017EPV","106303","N2414MAC","2017","FEMEA","3.18","0"
"18217EPV","98959","475912UMBU","2017","FEMEA","3.18","0"
"18317EPV","98959","C180406GAP","2017","MACHO","3.18","0"
"18417EPV","106303","N11314MAC","2017","FEMEA","3.17","0"
"18517EPV","98959","479712UMBU","2017","MACHO","3.16","0"
"18617EPV","106303","N2214MAC","2017","FEMEA","3.14","0"
"18917EPV","106303","N11614MAC","2017","MACHO","3.14","0"
"19017EPV","98959","K0410MAC","2017","FEMEA","3.14","0"
"19517EPV","98959","K1410MAC","2017","MACHO","3.14","0"
"20717EPV","106303","505914UMBU","2017","MACHO","3.13","0"
"21117EPV","106303","R28914PRIM","2017","MACHO","3.13","0"
"JT198817FTB","A112872","E003008GAP","2017","MACHO","3.12","0"
"JT200117FTB","A112872","E019808GAP","2017","MACHO","3.11","0"
"JT202217FTB","106974","JF571507JQRY","2017","MACHO","3.09","0"
"JT199017FTB","A112872","JT128012FTB","2017","FEMEA","3.08","0"
"JT201017FTB","A112872","JT128012FTB","2017","MACHO","3.08","0"
"JT198517FTB","A112872","JT128012FTB","2017","FEMEA","3.08","0"
"JT204617FTB","106974","E099808GAP","2017","FEMEA","3.07","0"
"JT201617FTB","106974","JT114912FTB","2017","MACHO","3.06","0"
"JT210217FTB","A121179","JT150214FTB","2017","FEMEA","3.06","0"
"JT203617FTB","106974","JF571507JQRY","2017","MACHO","3.05","0"
"JT203217FTB","106974","E099808GAP","2017","MACHO","3.04","0"
"JT199117FTB","A112872","JT128012FTB","2017","MACHO","3.03","0"
"JT203517FTB","106974","173508FPF","2017","FEMEA","3.03","0"
"JT198217FTB","A112872","E003008GAP","2017","MACHO","3.02","0"
"JT204117FTB","106974","E099808GAP","2017","MACHO","3.02","0"
"JT200517FTB","A112872","E003008GAP","2017","MACHO","3.02","0"
"JT198717FTB","A112872","E003008GAP","2017","MACHO","3.01","0"
"JT198417FTB","A112872","JT128012FTB","2017","MACHO","3.01","0"
"JT198017FTB","A112872","E003008GAP","2017","FEMEA","3","0"
"JT198917FTB","A112872","E003008GAP","2017","MACHO","2.99","0"
"JT199417FTB","A112872","E003008GAP","2017","MACHO","2.98","0"
"JT198117FTB","A112872","E003008GAP","2017","FEMEA","2.98","0"
"JT200717FTB","A112872","E003008GAP","2017","MACHO","2.98","0"
"JT198317FTB","A112872","E003008GAP","2017","MACHO","2.97","0"
"JT203417FTB","A112872","JT128012FTB","2017","FEMEA","2.96","0"
"JT201117FTB","A112872","E019808GAP","2017","FEMEA","2.96","0"
"JT204217FTB","106974","173508FPF","2017","FEMEA","2.95","0"
"JT198617FTB","A112872","JT128012FTB","2017","MACHO","2.95","0"
"JT201417FTB","A112872","JT128012FTB","2017","MACHO","2.95","0"
"JT205317FTB","106974","JT120212FTB","2017","MACHO","2.94","0"
"JT211217FTB","106974","JT160915FTB","2017","FEMEA","2.94","0"
"JT207217FTB","106974","JT128012FTB","2017","MACHO","2.92","0"
"JT207817FTB","53188","760010JMT","2017","MACHO","2.92","0"
"JT207317FTB","A112872","E003008GAP","2017","MACHO","2.91","0"
"JT206017FTB","106974","JT120212FTB","2017","FEMEA","2.91","0"
"JT206517FTB","106974","JT128012FTB","2017","MACHO","2.9","0"
"JT206717FTB","A121179","JT113711FTB","2017","MACHO","2.9","0"
"JT208317FTB","53188","760010JMT","2017","MACHO","2.9","0"
"JT206117FTB","53188","JT114912FTB","2017","FEMEA","2.9","0"
"JT199317FTB","A112872","E003008GAP","2017","FEMEA","2.89","0"
"JT201317FTB","106974","JT114912FTB","2017","MACHO","2.87","0"
"JT197917FTB","A112872","E019808GAP","2017","MACHO","2.87","0"
"JT200417FTB","A112872","E019808GAP","2017","MACHO","2.86","0"
"JT199217FTB","A112872","E003008GAP","2017","MACHO","2.85","0"
"JT210017FTB","R10004209","JT145814FTB","2017","FEMEA","2.83","0"
"JT204017FTB","106974","JF571507JQRY","2017","FEMEA","2.82","0"
"JT209017FTB","R10004209","JT151714FTB","2017","FEMEA","2.82","0"
"JT199517FTB","A113103","JT134813FTB","2017","MACHO","2.81","0"
"JT199617FTB","A113103","N15606CAPN","2017","FEMEA","2.81","0"
"JT199717FTB","A136007","JT136513FTB","2017","MACHO","2.8","0"
"JT199817FTB","53188","JT130513FTB","2017","MACHO","2.79","0"
"JT200017FTB","53188","E015409SC","2017","FEMEA","2.79","0"
"JT200317FTB","A113103","JT150214FTB","2017","MACHO","2.78","0"
"JT201217FTB","A113103","JT149014FTB","2017","FEMEA","2.78","0"
"JT201717FTB","53188","E009709SC","2017","FEMEA","2.78","1"
"JT201917FTB","A121179","JT159315FTB","2017","FEMEA","2.78","1"
"JT202017FTB","A136046","H17107PRIM","2017","FEMEA","2.77","1"
"JT202317FTB","53188","JT151714FTB","2017","MACHO","2.76","0"
"JT202417FTB","A121179","JT150814FTB","2017","MACHO","2.76","0"
"JT202517FTB","A133187","JT111411FTB","2017","MACHO","2.75","0"
"JT202617FTB","A113103","JT132613FTB","2017","FEMEA","2.74","1"
"JT202717FTB","A113103","E041409SC","2017","FEMEA","2.74","1"
"JT203017FTB","A121179","H10407PRIM","2017","FEMEA","2.73","1"
"JT203117FTB","53188","JT115212FTB","2017","FEMEA","2.73","1"
"JT203317FTB","A113103","JT143713FTB","2017","MACHO","2.72","0"
"JT203717FTB","53188","JT134113FTB","2017","MACHO","2.72","0"
"JT203817FTB","53188","P8808CAPN","2017","MACHO","2.72","0"
"JT204817FTB","A113103","JT119812FTB","2017","FEMEA","2.72","1"
"JT204917FTB","106974","JT159115FTB","2017","FEMEA","2.72","1"
"JT205117FTB","53188","178209FPF","2017","FEMEA","2.72","1"
"JT205517FTB","A136046","E33210HP","2017","FEMEA","2.72","1"
"JT205817FTB","A121179","JT161215FTB","2017","FEMEA","2.7","1"
"JT205917FTB","A136007","785210JMT","2017","FEMEA","2.69","1"
"JT206217FTB","A121179","H032112SC","2017","FEMEA","2.68","1"
"JT206417FTB","A133187","JT158115FTB","2017","MACHO","2.68","0"
"JT206817FTB","A136046","JT160815FTB","2017","MACHO","2.67","0"
"JT207117FTB","A121179","JT167315FTB","2017","MACHO","2.66","0"
"JT207917FTB","106974","JT164615FTB","2017","FEMEA","2.65","0"
"JT208017FTB","A113103","JT152214FTB","2017","MACHO","2.65","0"
"JT208417FTB","106974","JT114912FTB","2017","FEMEA","2.65","0"
"JT208517FTB","A113103","JT148014FTB","2017","MACHO","2.64","0"
"JT208717FTB","106974","JT155314FTB","2017","FEMEA","2.64","1"
"JT208817FTB","A121179","JT158715FTB","2017","FEMEA","2.64","1"
"JT209417FTB","A133187","JT126812FTB","2017","FEMEA","2.62","1"
"JT209517FTB","A136046","JT113711FTB","2017","FEMEA","2.62","1"
"JT210617FTB","116683","JT154914FTB","2017","FEMEA","2.62","1"
"JT210717FTB","53188","173508FPF","2017","FEMEA","2.61","1"
"JT210817FTB","116683","JT164715FTB","2017","FEMEA","2.61","1"
"JT210917FTB","53188","JT138313FTB","2017","FEMEA","2.6","1"
"JT211517FTB","116683","181111FPF","2017","FEMEA","2.59","1"
"M60017SC","98649","I033913SC","2017","MACHO","2.58","0"
"M60117SC","67497","0245602SC","2017","FEMEA","2.58","0"
"M60317SC","34494","F040410SC","2017","FEMEA","2.58","0"
"M61217SC","34494","B088606SC","2017","MACHO","2.57","0"
"M93317SC","67497","I050013SC","2017","FEMEA","2.56","0"
"M93717SC","67497","I050013SC","2017","FEMEA","2.56","0"
"M97517SC","67497","H027812SC","2017","MACHO","2.56","0"
"M61817SC","A121843","A092005SC","2017","MACHO","2.54","0"
"M87317SC","A113103","0289102SC","2017","FEMEA","2.54","0"
"M92017SC","67497","I050013SC","2017","FEMEA","2.49","0"
"M87717SC","105285","H027812SC","2017","MACHO","2.49","0"
"M62017SC","A116836","E054509SC","2017","MACHO","2.48","0"
"M87817SC","A113103","B015906SC","2017","MACHO","2.48","0"
"M87117SC","A113103","0289102SC","2017","FEMEA","2.47","0"
"M91217SC","67497","F086210SC","2017","MACHO","2.47","0"
"M90717SC","105888","F040410SC","2017","MACHO","2.47","0"
"M91517SC","98354","F048710SC","2017","FEMEA","2.45","0"
"M95517SC","A113103","F086210SC","2017","MACHO","2.45","0"
"M90517SC","98354","F048710SC","2017","FEMEA","2.44","0"
"M88017SC","A113103","0289102SC","2017","FEMEA","2.44","0"
"M95617SC","R10112338","0289102SC","2017","MACHO","2.44","0"
"M90817SC","105888","F040410SC","2017","FEMEA","2.41","0"
"M90417SC","105285","H027812SC","2017","MACHO","2.41","0"
"M89417SC","105285","H027812SC","2017","FEMEA","2.41","0"
"M89717SC","105285","F095910SC","2017","MACHO","2.38","0"
"M89617SC","105285","F095910SC","2017","MACHO","2.37","0"
"M92117SC","105888","F040410SC","2017","MACHO","2.37","0"
"M93017SC","105888","F040410SC","2017","MACHO","2.37","0"
"M88417SC","67497","G050611SC","2017","FEMEA","2.37","0"
"M87417SC","105285","H027812SC","2017","FEMEA","2.36","0"
"M91017SC","67497","F086210SC","2017","MACHO","2.36","0"
"M87517SC","105285","F095910SC","2017","FEMEA","2.36","0"
"M87617SC","105285","H027812SC","2017","MACHO","2.35","0"
"M91417SC","A113103","0289102SC","2017","MACHO","2.35","0"
"M62817SC","67497","H027812SC","2017","MACHO","2.33","0"
"M62917SC","34494","F095910SC","2017","FEMEA","2.33","0"
"M63017SC","34494","H052812SC","2017","FEMEA","2.32","0"
"M64017SC","34494","F095910SC","2017","FEMEA","2.32","0"
"M64317SC","34494","0335803SC","2017","FEMEA","2.32","0"
"M64617SC","67497","0245602SC","2017","FEMEA","2.29","0"
"M64717SC","67497","0245602SC","2017","MACHO","2.29","0"
"M65017SC","A121843","A092005SC","2017","MACHO","2.29","0"
"M65217SC","34494","B091506SC","2017","MACHO","2.29","0"
"M65517SC","67497","I016613SC","2017","MACHO","2.28","0"
"M65617SC","34494","A092005SC","2017","FEMEA","2.28","0"
"M91617SC","67497","F086210SC","2017","MACHO","2.26","0"
"M93817SC","105285","F095910SC","2017","MACHO","2.26","0"
"M65717SC","67497","0245602SC","2017","MACHO","2.26","0"
"M66117SC","67497","I016613SC","2017","MACHO","2.25","0"
"M89917SC","105285","F095910SC","2017","MACHO","2.25","0"
"M95217SC","R10112338","0289102SC","2017","MACHO","2.25","0"
"M95117SC","A113103","F086210SC","2017","MACHO","2.25","0"
"M93117SC","105285","F095910SC","2017","MACHO","2.25","0"
"M89517SC","105285","E054509SC","2017","FEMEA","2.25","0"
"M88117SC","105285","H027812SC","2017","MACHO","2.25","0"
"M66317SC","34494","G027411SC","2017","FEMEA","2.25","0"
"M94317SC","A113103","F086210SC","2017","MACHO","2.25","0"
"M96617SC","R10112338","0289102SC","2017","MACHO","2.25","0"
"M88617SC","105285","H027812SC","2017","MACHO","2.25","0"
"M90117SC","105285","F095910SC","2017","FEMEA","2.24","0"
"M88817SC","67497","I050013SC","2017","MACHO","2.24","0"
"M95017SC","R10112338","0289102SC","2017","MACHO","2.23","0"
"M66717SC","A121843","B015806SC","2017","MACHO","2.22","0"
"M66817SC","34494","H052812SC","2017","FEMEA","2.2","0"
"M67417SC","53188","H027812SC","2017","FEMEA","2.19","0"
"M67517SC","34494","0484504SC","2017","MACHO","2.19","0"
"M67717SC","67497","I051013SC","2017","MACHO","2.19","0"
"M67917SC","67497","F013710SC","2017","MACHO","2.18","0"
"M68517SC","34494","B088606SC","2017","MACHO","2.18","0"
"M69117SC","A121843","A092005SC","2017","FEMEA","2.18","0"
"M69317SC","67497","0245602SC","2017","MACHO","2.16","0"
"M69917SC","A116836","E054509SC","2017","FEMEA","2.16","0"
"M70217SC","34494","B088606SC","2017","MACHO","2.16","0"
"M70917SC","67497","0245602SC","2017","FEMEA","2.16","0"
"M71517SC","A121843","A092005SC","2017","FEMEA","2.15","0"
"M71717SC","67497","I016613SC","2017","MACHO","2.14","0"
"M72017SC","67497","0245602SC","2017","MACHO","2.14","0"
"M72217SC","34494","0484504SC","2017","MACHO","2.13","0"
"M72517SC","34494","H007712SC","2017","FEMEA","2.13","0"
"M73017SC","34494","B088606SC","2017","FEMEA","2.13","0"
"M73817SC","34494","0335803SC","2017","MACHO","2.12","0"
"M74517SC","34494","F095910SC","2017","MACHO","2.11","0"
"M75017SC","A116836","E054509SC","2017","MACHO","2.11","0"
"M75317SC","67497","0245602SC","2017","MACHO","2.09","0"
"M75417SC","53188","H027812SC","2017","MACHO","2.09","0"
"M76917SC","75130","I051813SC","2017","FEMEA","2.09","0"
"M77017SC","34494","H052812SC","2017","MACHO","2.09","0"
"M78117SC","67497","0245602SC","2017","MACHO","2.09","0"
"M78717SC","34494","H007712SC","2017","FEMEA","2.07","0"
"M78817SC","34494","H007712SC","2017","MACHO","2.07","0"
"M78917SC","34494","0335803SC","2017","MACHO","2.07","0"
"M79017SC","34494","H052812SC","2017","FEMEA","2.06","0"
"M79917SC","A116836","E054509SC","2017","MACHO","2.05","0"
"M80017SC","67497","H027812SC","2017","MACHO","2.04","0"
"M80117SC","34494","H027812SC","2017","MACHO","2.03","0"
"M80717SC","34494","B088606SC","2017","MACHO","2.02","0"
"M81017SC","34494","0484504SC","2017","MACHO","2.02","0"
"M81517SC","34494","H052812SC","2017","MACHO","2.02","0"
"M82417SC","34494","F040410SC","2017","MACHO","2.02","0"
"M83317SC","67497","I051013SC","2017","FEMEA","1.99","1"
"M83817SC","A121843","B015806SC","2017","FEMEA","1.99","1"
"M84117SC","A116836","E054509SC","2017","FEMEA","1.99","1"
"M84817SC","34494","F095910SC","2017","MACHO","1.99","1"
"M85017SC","75130","C091107SC","2017","MACHO","1.98","1"
"M92317SC","A113103","0289102SC","2017","MACHO","1.98","1"
"M90017SC","A113103","F017210SC","2017","FEMEA","1.98","1"
"M92817SC","67497","F086210SC","2017","MACHO","1.97","1"
"M95917SC","R10112338","E054509SC","2017","MACHO","1.97","1"
"M89117SC","A113103","F017210SC","2017","MACHO","1.97","1"
"M97917SC","67497","F095910SC","2017","MACHO","1.96","1"
"M91917SC","98354","F048710SC","2017","MACHO","1.96","1"
"M89817SC","A113103","F017210SC","2017","MACHO","1.96","1"
"M88217SC","A113103","0289102SC","2017","FEMEA","1.96","1"
"M93617SC","105876","F017210SC","2017","MACHO","1.95","1"
"M90617SC","105888","F040410SC","2017","MACHO","1.94","1"
"M89317SC","A113103","F017210SC","2017","FEMEA","1.94","1"
"M93417SC","67497","F086210SC","2017","FEMEA","1.93","1"
"M88517SC","A113103","0289102SC","2017","FEMEA","1.93","1"
"M92217SC","A113103","0289102SC","2017","FEMEA","1.91","1"
"M93517SC","67497","I050013SC","2017","MACHO","1.9","1"
"M88317SC","A113103","F017210SC","2017","MACHO","1.9","1"
"M00417SC","105876","A092005SC","2017","FEMEA","1.89","1"
"M01117SC","105876","B097706SC","2017","MACHO","1.89","1"
"M02117SC","98649","E003009SC","2017","FEMEA","1.89","1"
"M05117SC","105285","G027411SC","2017","MACHO","1.89","1"
"M05617SC","105888","H007712SC","2017","FEMEA","1.86","1"
"M07217SC","105888","H052412SC","2017","MACHO","1.86","1"
"M08317SC","105888","I016613SC","2017","FEMEA","1.86","1"
"M09017SC","98354","I051013SC","2017","MACHO","1.86","1"
"M09817SC","105876","I093113SC","2017","MACHO","1.86","1"
"M10017SC","105888","J013414SC","2017","MACHO","1.85","1"
"M10117SC","105876","J013814SC","2017","MACHO","1.85","1"
"M11017SC","105888","J038914SC","2017","MACHO","1.85","1"
"M11417SC","105888","J050214SC","2017","MACHO","1.84","1"
"M14017SC","105888","J065314SC","2017","FEMEA","1.84","1"
"M14117SC","105888","J088614SC","2017","FEMEA","1.83","1"
"M46417SC","105888","H089012SC","2017","MACHO","1.82","1"
"M49317SC","105888","I055413SC","2017","MACHO","1.82","1"
"M50117SC","105888","I015713SC","2017","MACHO","1.81","1"
"M52717SC","105888","J026714SC","2017","MACHO","1.81","1"
"M53217SC","105888","J039914SC","2017","MACHO","1.81","1"
"M54017SC","105876","J057014SC","2017","MACHO","1.79","1"
"M54217SC","105876","J057814SC","2017","FEMEA","1.78","1"
"M55517SC","105888","J063414SC","2017","MACHO","1.78","1"
"M55717SC","105876","J063714SC","2017","FEMEA","1.76","1"
"M55917SC","105888","J064014SC","2017","FEMEA","1.76","1"
"M56017SC","105888","J064114SC","2017","MACHO","1.73","0"
"7076TE17SX","A136671","113611SX","2017","MACHO","1.72","0"
"7084TE17SX","A136671","113611SX","2017","MACHO","1.7","0"
"7085TE17SX","A113604","122212SX","2017","MACHO","1.69","0"
"704517SX","SXRM38P17","700107SX","2017","MACHO","1.69","0"
"704817SX","SXRM38P17","127712SX","2017","MACHO","1.69","0"
"704917SX","SXRM38P17","305213SX","2017","MACHO","1.69","0"
"705117SX","SXRM38P17","303113SX","2017","MACHO","1.68","0"
"705417SX","SXRM38P17","126112SX","2017","MACHO","1.67","0"
"705517SX","102380","311313SX","2017","MACHO","1.67","0"
"705617SX","SXRM38P17","111411SX","2017","MACHO","1.65","0"
"705717SX","SXRM38P17","310113SX","2017","MACHO","1.65","0"
"706417SX","111061","100410SX","2017","MACHO","1.65","0"
"706617SX","SXRM38P17","402214SX","2017","MACHO","1.65","0"
"706917SX","SXRM38P17","402714SX","2017","MACHO","1.64","0"
"707117SX","SXRM38P17","405415SX","2017","MACHO","1.64","0"
"707317SX","90770","103210SX","2017","MACHO","1.64","0"
"707417SX","SXRM38P17","112711SX","2017","MACHO","1.63","0"
"707517SX","A121924","3076TE13SX","2017","MACHO","1.63","0"
"707717SX","SXRM38P17","700407SX","2017","MACHO","1.62","0"
"708117SX","SXRM38P17","120612SX","2017","MACHO","1.62","0"
"708917SX","SXRM38P17","126212SX","2017","MACHO","1.62","0"
"709117SX","102361","703007SX","2017","MACHO","1.62","0"
"709217SX","SXRM38P17","301413SX","2017","MACHO","1.62","0"
"709317SX","SXRM38P17","409414SX","2017","MACHO","1.62","0"
"709517SX","SXRM38P17","100510SX","2017","MACHO","1.61","0"
"709717SX","SXRM38P17","309913SX","2017","MACHO","1.6","0"
"709817SX","SXRM38P17","300413SX","2017","MACHO","1.59","0"
"710117SX","SXRM38P17","81501SX","2017","MACHO","1.59","0"
"710217SX","SXRM38P17","408214SX","2017","MACHO","1.58","0"
"710417SX","SXRM38P17","404014SX","2017","MACHO","1.58","0"
"710917SX","102380","303813SX","2017","MACHO","1.57","0"
"711117SX","SXRM38P17","115111SX","2017","MACHO","1.57","0"
"7001B17SX","SXRM38P17","112511SX","2017","MACHO","1.57","0"
"7006B17SX","A116836","313213SX","2017","MACHO","1.54","0"
"7010B17SX","A121924","401314SX","2017","MACHO","1.54","0"
"7012B17SX","A121924","126012SX","2017","MACHO","1.53","0"
"7014B17SX","A136671","303313SX","2017","MACHO","1.52","0"
"7016B17SX","A117922","805208SX","2017","MACHO","1.5","0"
"7017B17SX","A117922","121012SX","2017","MACHO","1.5","0"
"7018B17SX","A112571","904409SX","2017","MACHO","1.5","0"
"7020B17SX","A117922","112311SX","2017","MACHO","1.5","0"
"7022B17SX","A121924","310213SX","2017","MACHO","1.47","0"
"7024B17SX","A117922","111511SX","2017","MACHO","1.47","0"
"7025B17SX","A136629","113411SX","2017","MACHO","1.46","0"
"7026B17SX","A117922","311413SX","2017","MACHO","1.46","0"
"7027B17SX","68094","904709SX","2017","MACHO","1.45","0"
"7028B17SX","A121924","112811SX","2017","MACHO","1.44","0"
"7031B17SX","102363","120112SX","2017","MACHO","1.43","0"
"7034B17SX","SXRM38P17","800308SX","2017","MACHO","1.43","0"
"7035B17SX","SXRM38P17","120712SX","2017","MACHO","1.41","0"
"7036B17SX","102363","104010SX","2017","MACHO","1.39","0"
"7040B17SX","102363","124512SX","2017","MACHO","1.37","0"
"7041B17SX","SXRM38P17","124012SX","2017","MACHO","1.37","0"
"7042B17SX","SXRM38P17","310813SX","2017","MACHO","1.36","0"
"520317SAGA","R9692850","486411SAGA","2017","MACHO","1.36","0"
"520417SAGA","A133561","452910SAGA","2017","MACHO","1.36","0"
"520517SAGA","R9692850","506511TUL","2017","MACHO","1.35","0"
"521217SAGA","100097","433809SAGA","2017","MACHO","1.35","0"
"521517SAGA","R9692850","494211SAGA","2017","MACHO","1.34","0"
"522117SAGA","IA1630","472910SAGA","2017","MACHO","1.31","0"
"522317SAGA","IA1478","340106SAGA","2017","MACHO","1.3","0"
"522517SAGA","113645","491011SAGA","2017","MACHO","1.3","0"
"523117SAGA","IA1040","432409SAGA","2017","MACHO","1.3","0"
"523417SAGA","R9692850","458510SAGA","2017","MACHO","1.28","0"
"523817SAGA","113645","382707SAGA","2017","MACHO","1.28","0"
"523917SAGA","45600","451410SAGA","2017","MACHO","1.26","0"
"524317SAGA","IA1735","396107SAGA","2017","MACHO","1.23","0"
"524717SAGA","A133561","104205SJ","2017","MACHO","1.23","0"
"525117SAGA","45600","531712SAGA","2017","MACHO","1.23","0"
"525617SAGA","IA1040","400007SAGA","2017","MACHO","1.23","0"
"526217SAGA","IA1040","473110SAGA","2017","MACHO","1.23","0"
"526617SAGA","53188","489811SAGA","2017","MACHO","1.22","0"
"528217SAGA","A133561","520712SAGA","2017","MACHO","1.22","0"
"528417SAGA","53188","474810SAGA","2017","MACHO","1.21","0"
"529517SAGA","53188","323210TUL","2017","MACHO","1.21","0"
"530617SAGA","R9692850","508011TUL","2017","MACHO","1.2","0"
"530717SAGA","53188","163807SJ","2017","MACHO","1.2","0"
"531317SAGA","113645","521112SAGA","2017","MACHO","1.2","0"
"544817SAGA","R9692850","FIV124007SAGA","2017","MACHO","1.2","0"
"547517SAGA","A125289","526112SAGA","2017","MACHO","1.2","0"
"547717SAGA","IA1239","456410SAGA","2017","MACHO","1.2","0"
"548817SAGA","45600","427509SAGA","2017","MACHO","1.19","0"
"549417SAGA","SAGARM38P16","593614SAGA","2017","MACHO","1.18","0"
"551517SAGA","53188","524812SAGA","2017","MACHO","1.18","0"
"551817SAGA","53188","546912SAGA","2017","MACHO","1.17","0"
"552517SAGA","A133561","498611SAGA","2017","MACHO","1.17","0"
"726217SAGA","IA1478","444309SAGA","2017","FEMEA","1.16","1"
"726517SAGA","A133561","465110SAGA","2017","FEMEA","1.15","1"
"726917SAGA","113645","513412SAGA","2017","FEMEA","1.15","1"
"727217SAGA","A133561","451810SAGA","2017","FEMEA","1.15","1"
"727517SAGA","IA1040","427609SAGA","2017","FEMEA","1.13","1"
"727617SAGA","A133561","313810TUL","2017","FEMEA","1.13","1"
"727717SAGA","113645","451010SAGA","2017","FEMEA","1.13","1"
"727917SAGA","113645","480411SAGA","2017","FEMEA","1.13","1"
"728217SAGA","113645","505411TUL","2017","FEMEA","1.12","1"
"728717SAGA","A133561","312410TUL","2017","FEMEA","1.11","1"
"750517SAGA","IA1478","474910SAGA","2017","FEMEA","1.11","1"
